2606,1,3,1,7,up,up,"[{""positionX"": 12, ""positionY"": 9}, {""positionX"": 11, ""positionY"": 9}, {""positionX"": 10, ""positionY"": 9}, {""positionX"": 9, ""positionY"": 9}, {""positionX"": 8, ""positionY"": 9}, {""positionX"": 7, ""positionY"": 9}, {""positionX"": 6, ""positionY"": 9}, {""positionX"": 5, ""positionY"": 9}, {""positionX"": 4, ""positionY"": 9}, {""positionX"": 3, ""positionY"": 9}, {""positionX"": 2, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 8}]"
2607,1,3,1,6,up,up,"[{""positionX"": 11, ""positionY"": 9}, {""positionX"": 10, ""positionY"": 9}, {""positionX"": 9, ""positionY"": 9}, {""positionX"": 8, ""positionY"": 9}, {""positionX"": 7, ""positionY"": 9}, {""positionX"": 6, ""positionY"": 9}, {""positionX"": 5, ""positionY"": 9}, {""positionX"": 4, ""positionY"": 9}, {""positionX"": 3, ""positionY"": 9}, {""positionX"": 2, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 8}, {""positionX"": 1, ""positionY"": 7}]"
2608,1,3,1,5,up,up,"[{""positionX"": 10, ""positionY"": 9}, {""positionX"": 9, ""positionY"": 9}, {""positionX"": 8, ""positionY"": 9}, {""positionX"": 7, ""positionY"": 9}, {""positionX"": 6, ""positionY"": 9}, {""positionX"": 5, ""positionY"": 9}, {""positionX"": 4, ""positionY"": 9}, {""positionX"": 3, ""positionY"": 9}, {""positionX"": 2, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 8}, {""positionX"": 1, ""positionY"": 7}, {""positionX"": 1, ""positionY"": 6}]"
2609,1,3,1,4,up,up,"[{""positionX"": 9, ""positionY"": 9}, {""positionX"": 8, ""positionY"": 9}, {""positionX"": 7, ""positionY"": 9}, {""positionX"": 6, ""positionY"": 9}, {""positionX"": 5, ""positionY"": 9}, {""positionX"": 4, ""positionY"": 9}, {""positionX"": 3, ""positionY"": 9}, {""positionX"": 2, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 8}, {""positionX"": 1, ""positionY"": 7}, {""positionX"": 1, ""positionY"": 6}, {""positionX"": 1, ""positionY"": 5}]"
2610,1,3,1,3,up,up,"[{""positionX"": 8, ""positionY"": 9}, {""positionX"": 7, ""positionY"": 9}, {""positionX"": 6, ""positionY"": 9}, {""positionX"": 5, ""positionY"": 9}, {""positionX"": 4, ""positionY"": 9}, {""positionX"": 3, ""positionY"": 9}, {""positionX"": 2, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 8}, {""positionX"": 1, ""positionY"": 7}, {""positionX"": 1, ""positionY"": 6}, {""positionX"": 1, ""positionY"": 5}, {""positionX"": 1, ""positionY"": 4}]"
2611,9,5,2,3,up,right,"[{""positionX"": 7, ""positionY"": 9}, {""positionX"": 6, ""positionY"": 9}, {""positionX"": 5, ""positionY"": 9}, {""positionX"": 4, ""positionY"": 9}, {""positionX"": 3, ""positionY"": 9}, {""positionX"": 2, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 8}, {""positionX"": 1, ""positionY"": 7}, {""positionX"": 1, ""positionY"": 6}, {""positionX"": 1, ""positionY"": 5}, {""positionX"": 1, ""positionY"": 4}, {""positionX"": 1, ""positionY"": 3}]"
2612,9,5,3,3,right,right,"[{""positionX"": 7, ""positionY"": 9}, {""positionX"": 6, ""positionY"": 9}, {""positionX"": 5, ""positionY"": 9}, {""positionX"": 4, ""positionY"": 9}, {""positionX"": 3, ""positionY"": 9}, {""positionX"": 2, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 8}, {""positionX"": 1, ""positionY"": 7}, {""positionX"": 1, ""positionY"": 6}, {""positionX"": 1, ""positionY"": 5}, {""positionX"": 1, ""positionY"": 4}, {""positionX"": 1, ""positionY"": 3}, {""positionX"": 2, ""positionY"": 3}]"
2613,9,5,4,3,right,right,"[{""positionX"": 6, ""positionY"": 9}, {""positionX"": 5, ""positionY"": 9}, {""positionX"": 4, ""positionY"": 9}, {""positionX"": 3, ""positionY"": 9}, {""positionX"": 2, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 8}, {""positionX"": 1, ""positionY"": 7}, {""positionX"": 1, ""positionY"": 6}, {""positionX"": 1, ""positionY"": 5}, {""positionX"": 1, ""positionY"": 4}, {""positionX"": 1, ""positionY"": 3}, {""positionX"": 2, ""positionY"": 3}, {""positionX"": 3, ""positionY"": 3}]"
2614,9,5,5,3,right,right,"[{""positionX"": 5, ""positionY"": 9}, {""positionX"": 4, ""positionY"": 9}, {""positionX"": 3, ""positionY"": 9}, {""positionX"": 2, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 8}, {""positionX"": 1, ""positionY"": 7}, {""positionX"": 1, ""positionY"": 6}, {""positionX"": 1, ""positionY"": 5}, {""positionX"": 1, ""positionY"": 4}, {""positionX"": 1, ""positionY"": 3}, {""positionX"": 2, ""positionY"": 3}, {""positionX"": 3, ""positionY"": 3}, {""positionX"": 4, ""positionY"": 3}]"
2615,9,5,6,3,right,right,"[{""positionX"": 4, ""positionY"": 9}, {""positionX"": 3, ""positionY"": 9}, {""positionX"": 2, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 8}, {""positionX"": 1, ""positionY"": 7}, {""positionX"": 1, ""positionY"": 6}, {""positionX"": 1, ""positionY"": 5}, {""positionX"": 1, ""positionY"": 4}, {""positionX"": 1, ""positionY"": 3}, {""positionX"": 2, ""positionY"": 3}, {""positionX"": 3, ""positionY"": 3}, {""positionX"": 4, ""positionY"": 3}, {""positionX"": 5, ""positionY"": 3}]"
2616,9,5,7,3,right,right,"[{""positionX"": 3, ""positionY"": 9}, {""positionX"": 2, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 8}, {""positionX"": 1, ""positionY"": 7}, {""positionX"": 1, ""positionY"": 6}, {""positionX"": 1, ""positionY"": 5}, {""positionX"": 1, ""positionY"": 4}, {""positionX"": 1, ""positionY"": 3}, {""positionX"": 2, ""positionY"": 3}, {""positionX"": 3, ""positionY"": 3}, {""positionX"": 4, ""positionY"": 3}, {""positionX"": 5, ""positionY"": 3}, {""positionX"": 6, ""positionY"": 3}]"
2617,9,5,8,3,right,right,"[{""positionX"": 2, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 8}, {""positionX"": 1, ""positionY"": 7}, {""positionX"": 1, ""positionY"": 6}, {""positionX"": 1, ""positionY"": 5}, {""positionX"": 1, ""positionY"": 4}, {""positionX"": 1, ""positionY"": 3}, {""positionX"": 2, ""positionY"": 3}, {""positionX"": 3, ""positionY"": 3}, {""positionX"": 4, ""positionY"": 3}, {""positionX"": 5, ""positionY"": 3}, {""positionX"": 6, ""positionY"": 3}, {""positionX"": 7, ""positionY"": 3}]"
2618,9,5,9,3,right,right,"[{""positionX"": 1, ""positionY"": 9}, {""positionX"": 1, ""positionY"": 8}, {""positionX"": 1, ""positionY"": 7}, {""positionX"": 1, ""positionY"": 6}, {""positionX"": 1, ""positionY"": 5}, {""positionX"": 1, ""positionY"": 4}, {""positionX"": 1, ""positionY"": 3}, {""positionX"": 2, ""positionY"": 3}, {""positionX"": 3, ""positionY"": 3}, {""positionX"": 4, ""positionY"": 3}, {""positionX"": 5, ""positionY"": 3}, {""positionX"": 6, ""positionY"": 3}, {""positionX"": 7, ""positionY"": 3}, {""positionX"": 8, ""positionY"": 3}]"
2619,9,5,9,4,right,down,"[{""positionX"": 1, ""positionY"": 8}, {""positionX"": 1, ""positionY"": 7}, {""positionX"": 1, ""positionY"": 6}, {""positionX"": 1, ""positionY"": 5}, {""positionX"": 1, ""positionY"": 4}, {""positionX"": 1, ""positionY"": 3}, {""positionX"": 2, ""positionY"": 3}, {""positionX"": 3, ""positionY"": 3}, {""positionX"": 4, ""positionY"": 3}, {""positionX"": 5, ""positionY"": 3}, {""positionX"": 6, ""positionY"": 3}, {""positionX"": 7, ""positionY"": 3}, {""positionX"": 8, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 3}]"
2620,9,5,9,5,down,down,"[{""positionX"": 1, ""positionY"": 7}, {""positionX"": 1, ""positionY"": 6}, {""positionX"": 1, ""positionY"": 5}, {""positionX"": 1, ""positionY"": 4}, {""positionX"": 1, ""positionY"": 3}, {""positionX"": 2, ""positionY"": 3}, {""positionX"": 3, ""positionY"": 3}, {""positionX"": 4, ""positionY"": 3}, {""positionX"": 5, ""positionY"": 3}, {""positionX"": 6, ""positionY"": 3}, {""positionX"": 7, ""positionY"": 3}, {""positionX"": 8, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 4}]"
2621,18,16,9,6,down,down,"[{""positionX"": 1, ""positionY"": 6}, {""positionX"": 1, ""positionY"": 5}, {""positionX"": 1, ""positionY"": 4}, {""positionX"": 1, ""positionY"": 3}, {""positionX"": 2, ""positionY"": 3}, {""positionX"": 3, ""positionY"": 3}, {""positionX"": 4, ""positionY"": 3}, {""positionX"": 5, ""positionY"": 3}, {""positionX"": 6, ""positionY"": 3}, {""positionX"": 7, ""positionY"": 3}, {""positionX"": 8, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 4}, {""positionX"": 9, ""positionY"": 5}]"
2622,18,16,9,7,down,down,"[{""positionX"": 1, ""positionY"": 6}, {""positionX"": 1, ""positionY"": 5}, {""positionX"": 1, ""positionY"": 4}, {""positionX"": 1, ""positionY"": 3}, {""positionX"": 2, ""positionY"": 3}, {""positionX"": 3, ""positionY"": 3}, {""positionX"": 4, ""positionY"": 3}, {""positionX"": 5, ""positionY"": 3}, {""positionX"": 6, ""positionY"": 3}, {""positionX"": 7, ""positionY"": 3}, {""positionX"": 8, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 4}, {""positionX"": 9, ""positionY"": 5}, {""positionX"": 9, ""positionY"": 6}]"
2623,18,16,9,8,down,down,"[{""positionX"": 1, ""positionY"": 5}, {""positionX"": 1, ""positionY"": 4}, {""positionX"": 1, ""positionY"": 3}, {""positionX"": 2, ""positionY"": 3}, {""positionX"": 3, ""positionY"": 3}, {""positionX"": 4, ""positionY"": 3}, {""positionX"": 5, ""positionY"": 3}, {""positionX"": 6, ""positionY"": 3}, {""positionX"": 7, ""positionY"": 3}, {""positionX"": 8, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 4}, {""positionX"": 9, ""positionY"": 5}, {""positionX"": 9, ""positionY"": 6}, {""positionX"": 9, ""positionY"": 7}]"
2624,18,16,9,9,down,down,"[{""positionX"": 1, ""positionY"": 4}, {""positionX"": 1, ""positionY"": 3}, {""positionX"": 2, ""positionY"": 3}, {""positionX"": 3, ""positionY"": 3}, {""positionX"": 4, ""positionY"": 3}, {""positionX"": 5, ""positionY"": 3}, {""positionX"": 6, ""positionY"": 3}, {""positionX"": 7, ""positionY"": 3}, {""positionX"": 8, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 4}, {""positionX"": 9, ""positionY"": 5}, {""positionX"": 9, ""positionY"": 6}, {""positionX"": 9, ""positionY"": 7}, {""positionX"": 9, ""positionY"": 8}]"
2625,18,16,9,10,down,down,"[{""positionX"": 1, ""positionY"": 3}, {""positionX"": 2, ""positionY"": 3}, {""positionX"": 3, ""positionY"": 3}, {""positionX"": 4, ""positionY"": 3}, {""positionX"": 5, ""positionY"": 3}, {""positionX"": 6, ""positionY"": 3}, {""positionX"": 7, ""positionY"": 3}, {""positionX"": 8, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 4}, {""positionX"": 9, ""positionY"": 5}, {""positionX"": 9, ""positionY"": 6}, {""positionX"": 9, ""positionY"": 7}, {""positionX"": 9, ""positionY"": 8}, {""positionX"": 9, ""positionY"": 9}]"
2626,18,16,9,11,down,down,"[{""positionX"": 2, ""positionY"": 3}, {""positionX"": 3, ""positionY"": 3}, {""positionX"": 4, ""positionY"": 3}, {""positionX"": 5, ""positionY"": 3}, {""positionX"": 6, ""positionY"": 3}, {""positionX"": 7, ""positionY"": 3}, {""positionX"": 8, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 4}, {""positionX"": 9, ""positionY"": 5}, {""positionX"": 9, ""positionY"": 6}, {""positionX"": 9, ""positionY"": 7}, {""positionX"": 9, ""positionY"": 8}, {""positionX"": 9, ""positionY"": 9}, {""positionX"": 9, ""positionY"": 10}]"
2627,18,16,9,12,down,down,"[{""positionX"": 3, ""positionY"": 3}, {""positionX"": 4, ""positionY"": 3}, {""positionX"": 5, ""positionY"": 3}, {""positionX"": 6, ""positionY"": 3}, {""positionX"": 7, ""positionY"": 3}, {""positionX"": 8, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 4}, {""positionX"": 9, ""positionY"": 5}, {""positionX"": 9, ""positionY"": 6}, {""positionX"": 9, ""positionY"": 7}, {""positionX"": 9, ""positionY"": 8}, {""positionX"": 9, ""positionY"": 9}, {""positionX"": 9, ""positionY"": 10}, {""positionX"": 9, ""positionY"": 11}]"
2628,18,16,9,13,down,down,"[{""positionX"": 4, ""positionY"": 3}, {""positionX"": 5, ""positionY"": 3}, {""positionX"": 6, ""positionY"": 3}, {""positionX"": 7, ""positionY"": 3}, {""positionX"": 8, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 4}, {""positionX"": 9, ""positionY"": 5}, {""positionX"": 9, ""positionY"": 6}, {""positionX"": 9, ""positionY"": 7}, {""positionX"": 9, ""positionY"": 8}, {""positionX"": 9, ""positionY"": 9}, {""positionX"": 9, ""positionY"": 10}, {""positionX"": 9, ""positionY"": 11}, {""positionX"": 9, ""positionY"": 12}]"
2629,18,16,9,14,down,down,"[{""positionX"": 5, ""positionY"": 3}, {""positionX"": 6, ""positionY"": 3}, {""positionX"": 7, ""positionY"": 3}, {""positionX"": 8, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 4}, {""positionX"": 9, ""positionY"": 5}, {""positionX"": 9, ""positionY"": 6}, {""positionX"": 9, ""positionY"": 7}, {""positionX"": 9, ""positionY"": 8}, {""positionX"": 9, ""positionY"": 9}, {""positionX"": 9, ""positionY"": 10}, {""positionX"": 9, ""positionY"": 11}, {""positionX"": 9, ""positionY"": 12}, {""positionX"": 9, ""positionY"": 13}]"
2630,18,16,9,15,down,down,"[{""positionX"": 6, ""positionY"": 3}, {""positionX"": 7, ""positionY"": 3}, {""positionX"": 8, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 4}, {""positionX"": 9, ""positionY"": 5}, {""positionX"": 9, ""positionY"": 6}, {""positionX"": 9, ""positionY"": 7}, {""positionX"": 9, ""positionY"": 8}, {""positionX"": 9, ""positionY"": 9}, {""positionX"": 9, ""positionY"": 10}, {""positionX"": 9, ""positionY"": 11}, {""positionX"": 9, ""positionY"": 12}, {""positionX"": 9, ""positionY"": 13}, {""positionX"": 9, ""positionY"": 14}]"
2631,18,16,9,16,down,down,"[{""positionX"": 7, ""positionY"": 3}, {""positionX"": 8, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 4}, {""positionX"": 9, ""positionY"": 5}, {""positionX"": 9, ""positionY"": 6}, {""positionX"": 9, ""positionY"": 7}, {""positionX"": 9, ""positionY"": 8}, {""positionX"": 9, ""positionY"": 9}, {""positionX"": 9, ""positionY"": 10}, {""positionX"": 9, ""positionY"": 11}, {""positionX"": 9, ""positionY"": 12}, {""positionX"": 9, ""positionY"": 13}, {""positionX"": 9, ""positionY"": 14}, {""positionX"": 9, ""positionY"": 15}]"
2632,18,16,10,16,down,right,"[{""positionX"": 8, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 4}, {""positionX"": 9, ""positionY"": 5}, {""positionX"": 9, ""positionY"": 6}, {""positionX"": 9, ""positionY"": 7}, {""positionX"": 9, ""positionY"": 8}, {""positionX"": 9, ""positionY"": 9}, {""positionX"": 9, ""positionY"": 10}, {""positionX"": 9, ""positionY"": 11}, {""positionX"": 9, ""positionY"": 12}, {""positionX"": 9, ""positionY"": 13}, {""positionX"": 9, ""positionY"": 14}, {""positionX"": 9, ""positionY"": 15}, {""positionX"": 9, ""positionY"": 16}]"
2633,18,16,11,16,right,right,"[{""positionX"": 9, ""positionY"": 3}, {""positionX"": 9, ""positionY"": 4}, {""positionX"": 9, ""positionY"": 5}, {""positionX"": 9, ""positionY"": 6}, {""positionX"": 9, ""positionY"": 7}, {""positionX"": 9, ""positionY"": 8}, {""positionX"": 9, ""positionY"": 9}, {""positionX"": 9, ""positionY"": 10}, {""positionX"": 9, ""positionY"": 11}, {""positionX"": 9, ""positionY"": 12}, {""positionX"": 9, ""positionY"": 13}, {""positionX"": 9, ""positionY"": 14}, {""positionX"": 9, ""positionY"": 15}, {""positionX"": 9, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 16}]"
2634,18,16,12,16,right,right,"[{""positionX"": 9, ""positionY"": 4}, {""positionX"": 9, ""positionY"": 5}, {""positionX"": 9, ""positionY"": 6}, {""positionX"": 9, ""positionY"": 7}, {""positionX"": 9, ""positionY"": 8}, {""positionX"": 9, ""positionY"": 9}, {""positionX"": 9, ""positionY"": 10}, {""positionX"": 9, ""positionY"": 11}, {""positionX"": 9, ""positionY"": 12}, {""positionX"": 9, ""positionY"": 13}, {""positionX"": 9, ""positionY"": 14}, {""positionX"": 9, ""positionY"": 15}, {""positionX"": 9, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 11, ""positionY"": 16}]"
2635,18,16,13,16,right,right,"[{""positionX"": 9, ""positionY"": 5}, {""positionX"": 9, ""positionY"": 6}, {""positionX"": 9, ""positionY"": 7}, {""positionX"": 9, ""positionY"": 8}, {""positionX"": 9, ""positionY"": 9}, {""positionX"": 9, ""positionY"": 10}, {""positionX"": 9, ""positionY"": 11}, {""positionX"": 9, ""positionY"": 12}, {""positionX"": 9, ""positionY"": 13}, {""positionX"": 9, ""positionY"": 14}, {""positionX"": 9, ""positionY"": 15}, {""positionX"": 9, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 11, ""positionY"": 16}, {""positionX"": 12, ""positionY"": 16}]"
2636,18,16,14,16,right,right,"[{""positionX"": 9, ""positionY"": 6}, {""positionX"": 9, ""positionY"": 7}, {""positionX"": 9, ""positionY"": 8}, {""positionX"": 9, ""positionY"": 9}, {""positionX"": 9, ""positionY"": 10}, {""positionX"": 9, ""positionY"": 11}, {""positionX"": 9, ""positionY"": 12}, {""positionX"": 9, ""positionY"": 13}, {""positionX"": 9, ""positionY"": 14}, {""positionX"": 9, ""positionY"": 15}, {""positionX"": 9, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 11, ""positionY"": 16}, {""positionX"": 12, ""positionY"": 16}, {""positionX"": 13, ""positionY"": 16}]"
2637,18,16,15,16,right,right,"[{""positionX"": 9, ""positionY"": 7}, {""positionX"": 9, ""positionY"": 8}, {""positionX"": 9, ""positionY"": 9}, {""positionX"": 9, ""positionY"": 10}, {""positionX"": 9, ""positionY"": 11}, {""positionX"": 9, ""positionY"": 12}, {""positionX"": 9, ""positionY"": 13}, {""positionX"": 9, ""positionY"": 14}, {""positionX"": 9, ""positionY"": 15}, {""positionX"": 9, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 11, ""positionY"": 16}, {""positionX"": 12, ""positionY"": 16}, {""positionX"": 13, ""positionY"": 16}, {""positionX"": 14, ""positionY"": 16}]"
2638,18,16,16,16,right,right,"[{""positionX"": 9, ""positionY"": 8}, {""positionX"": 9, ""positionY"": 9}, {""positionX"": 9, ""positionY"": 10}, {""positionX"": 9, ""positionY"": 11}, {""positionX"": 9, ""positionY"": 12}, {""positionX"": 9, ""positionY"": 13}, {""positionX"": 9, ""positionY"": 14}, {""positionX"": 9, ""positionY"": 15}, {""positionX"": 9, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 11, ""positionY"": 16}, {""positionX"": 12, ""positionY"": 16}, {""positionX"": 13, ""positionY"": 16}, {""positionX"": 14, ""positionY"": 16}, {""positionX"": 15, ""positionY"": 16}]"
2639,18,16,17,16,right,right,"[{""positionX"": 9, ""positionY"": 9}, {""positionX"": 9, ""positionY"": 10}, {""positionX"": 9, ""positionY"": 11}, {""positionX"": 9, ""positionY"": 12}, {""positionX"": 9, ""positionY"": 13}, {""positionX"": 9, ""positionY"": 14}, {""positionX"": 9, ""positionY"": 15}, {""positionX"": 9, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 11, ""positionY"": 16}, {""positionX"": 12, ""positionY"": 16}, {""positionX"": 13, ""positionY"": 16}, {""positionX"": 14, ""positionY"": 16}, {""positionX"": 15, ""positionY"": 16}, {""positionX"": 16, ""positionY"": 16}]"
